age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,job_satisfaction_score,age_group,hours_bin,daily_social_media_time_bin
26,Female,Finance,5.9,Instagram,60,8.4,3.0,2.3,8.0,7.1,1.7,0,False,False,2,15,2.1,20-40,4-8,"(5.4, 7.2]"
38,Female,Finance,1.5,Facebook,69,9.1,5.8,6.0,10.0,6.3,0.7,0,False,False,0,4,7.3,20-40,0-4,"(-0.018, 1.8]"
30,Female,Education,1.6,Instagram,58,11.1,6.2,6.0,10.0,7.5,0.7,0,True,True,0,21,7.9,20-40,0-4,"(-0.018, 1.8]"
27,Female,Student,0.3,Facebook,57,9.6,3.1,3.1,8.0,8.6,1.0,8,True,True,1,25,2.8,20-40,0-4,"(-0.018, 1.8]"
55,Female,Finance,1.5,Facebook,64,5.6,5.1,5.9,7.0,7.3,1.4,8,False,False,2,15,5.7,40-60,0-4,"(-0.018, 1.8]"
28,Female,IT,2.5,Instagram,53,7.0,5.4,2.9,7.0,8.6,2.1,4,False,False,0,20,3.1,20-40,0-4,"(1.8, 3.6]"
21,Female,Education,3.6,Instagram,69,9.7,5.6,5.4,9.0,9.9,0.3,9,True,False,2,26,4.9,20-40,0-4,"(1.8, 3.6]"
63,Female,IT,2.8,Telegram,66,11.7,5.6,4.6,6.0,6.9,2.4,7,False,True,1,7,4.8,60-80,0-4,"(1.8, 3.6]"
48,Male,Health,7.1,Telegram,58,4.0,3.9,4.7,2.0,4.1,1.1,3,True,False,2,17,4.7,40-60,4-8,"(5.4, 7.2]"
51,Female,IT,4.9,Instagram,63,7.2,4.0,6.2,2.0,9.4,0.9,6,False,False,4,28,4.4,40-60,4-8,"(3.6, 5.4]"
59,Male,Finance,4.0,Instagram,68,12.0,8.7,7.8,9.0,6.8,0.4,0,True,False,1,22,5.5,40-60,0-4,"(3.6, 5.4]"
52,Female,IT,4.1,Twitter,55,11.4,8.4,6.9,6.0,3.7,0.3,0,False,False,3,10,6.6,40-60,4-8,"(3.6, 5.4]"
56,Female,Health,0.0,Twitter,60,2.6,8.7,8.2,4.0,8.0,0.3,4,False,False,0,25,7.2,40-60,,"(-0.018, 1.8]"
56,Male,Health,0.0,Instagram,62,9.5,6.9,5.5,4.0,5.6,0.4,4,False,False,0,6,6.8,40-60,,"(-0.018, 1.8]"
50,Male,Finance,3.0,Twitter,53,11.4,7.2,6.6,1.0,6.8,0.8,10,False,True,3,23,5.6,40-60,0-4,"(1.8, 3.6]"
25,Male,Education,4.8,Facebook,55,8.5,8.7,7.6,4.0,7.4,1.1,9,False,False,2,21,7.2,20-40,4-8,"(3.6, 5.4]"
49,Male,Student,2.0,Telegram,52,8.3,7.8,6.9,6.0,8.3,0.6,8,False,False,0,10,7.5,40-60,0-4,"(1.8, 3.6]"
50,Female,Unemployed,3.8,TikTok,60,10.3,6.2,5.3,5.0,6.0,2.7,2,False,False,0,30,6.5,40-60,0-4,"(3.6, 5.4]"
25,Female,Education,4.5,Facebook,62,6.5,8.4,7.3,9.0,5.5,1.1,8,False,True,3,27,4.3,20-40,4-8,"(3.6, 5.4]"
63,Male,Student,5.1,TikTok,59,6.0,2.1,1.7,6.0,7.0,2.3,10,True,False,1,3,2.0,60-80,4-8,"(3.6, 5.4]"
31,Male,Unemployed,3.8,Telegram,56,4.4,5.7,4.4,8.0,3.8,0.4,1,False,False,1,2,4.2,20-40,0-4,"(3.6, 5.4]"
51,Female,Finance,2.6,Facebook,67,8.7,8.8,7.7,8.0,5.7,1.4,3,True,False,2,15,8.8,40-60,0-4,"(1.8, 3.6]"
25,Male,Finance,2.3,Instagram,55,8.3,6.5,6.0,1.0,6.8,1.2,0,False,False,1,3,4.8,20-40,0-4,"(1.8, 3.6]"
59,Other,Finance,1.6,Telegram,58,4.3,4.0,4.1,3.0,7.8,0.0,5,True,False,2,16,5.5,40-60,0-4,"(-0.018, 1.8]"
24,Male,Health,1.2,Facebook,60,10.5,7.5,6.1,1.0,7.8,1.6,0,False,False,4,26,5.7,20-40,0-4,"(-0.018, 1.8]"
30,Female,Education,0.8,Instagram,59,7.0,6.0,5.1,10.0,3.3,0.7,5,True,False,1,17,5.3,20-40,0-4,"(-0.018, 1.8]"
38,Male,Student,5.7,Telegram,60,9.5,2.3,2.1,8.0,5.6,1.6,2,False,False,0,5,2.7,20-40,4-8,"(5.4, 7.2]"
64,Male,Education,2.8,Telegram,49,6.4,3.4,0.9,6.0,8.0,0.5,7,True,False,2,8,1.3,60-80,0-4,"(1.8, 3.6]"
49,Male,Student,2.6,Instagram,61,5.0,4.6,3.3,9.0,6.3,0.0,6,False,False,2,19,4.7,40-60,0-4,"(1.8, 3.6]"
28,Female,IT,0.0,Facebook,53,4.3,7.3,6.4,3.0,7.4,2.1,6,True,False,1,3,8.8,20-40,,"(-0.018, 1.8]"
31,Male,Education,0.5,Instagram,75,9.0,6.6,6.1,4.0,9.4,1.5,2,True,False,4,24,6.0,20-40,0-4,"(-0.018, 1.8]"
28,Female,IT,5.1,Instagram,57,10.4,4.8,3.8,10.0,6.8,0.9,6,False,False,4,13,3.3,20-40,4-8,"(3.6, 5.4]"
19,Male,Finance,10.6,Instagram,51,2.8,5.4,5.6,2.0,6.2,1.3,2,False,False,1,14,3.9,0-20,8-12,"(9.0, 10.8]"
51,Male,Health,4.5,Twitter,49,5.1,7.4,6.5,6.0,8.4,1.7,6,True,True,4,5,5.6,40-60,4-8,"(3.6, 5.4]"
61,Female,Health,2.5,TikTok,50,8.9,2.0,1.4,9.0,7.8,2.0,5,True,False,3,2,1.2,60-80,0-4,"(1.8, 3.6]"
64,Male,Unemployed,1.7,Facebook,46,9.0,4.6,4.6,9.0,6.4,1.2,3,False,True,4,29,4.8,60-80,0-4,"(-0.018, 1.8]"
34,Male,Education,0.7,TikTok,65,6.8,8.1,7.4,3.0,5.2,0.5,4,False,False,0,9,7.2,20-40,0-4,"(-0.018, 1.8]"
31,Male,IT,0.0,Twitter,48,6.8,7.8,5.2,1.0,9.6,0.7,9,False,False,1,0,5.5,20-40,,"(-0.018, 1.8]"
42,Female,IT,3.7,Telegram,64,7.7,2.9,2.9,2.0,6.2,1.5,10,False,False,2,5,2.6,40-60,0-4,"(3.6, 5.4]"
65,Other,Student,3.2,Twitter,60,5.2,3.5,3.5,7.0,6.8,0.7,6,False,True,6,3,4.0,60-80,0-4,"(1.8, 3.6]"
44,Female,Education,1.5,Twitter,56,9.2,4.7,4.5,6.0,7.3,0.4,5,False,False,2,24,5.0,40-60,0-4,"(-0.018, 1.8]"
25,Male,Education,2.9,Instagram,59,5.1,5.8,5.5,5.0,5.3,0.2,8,False,False,4,15,6.8,20-40,0-4,"(1.8, 3.6]"
34,Male,IT,3.4,TikTok,78,7.6,7.0,7.1,10.0,6.5,2.2,3,False,False,1,7,8.6,20-40,0-4,"(1.8, 3.6]"
22,Male,Unemployed,0.0,Instagram,51,3.0,7.4,7.3,10.0,3.0,0.7,7,False,False,3,3,4.6,20-40,,"(-0.018, 1.8]"
29,Male,Unemployed,3.0,Facebook,58,7.2,7.8,7.5,3.0,7.1,1.9,2,True,True,1,11,6.9,20-40,0-4,"(1.8, 3.6]"
55,Male,IT,5.9,TikTok,44,5.3,5.9,5.5,2.0,6.9,0.8,3,False,False,0,0,5.0,40-60,4-8,"(5.4, 7.2]"
35,Male,Unemployed,3.0,Facebook,62,10.0,6.6,6.7,9.0,7.7,0.2,4,False,False,4,11,6.3,20-40,0-4,"(1.8, 3.6]"
43,Male,Health,6.9,Telegram,69,7.8,3.9,3.3,5.0,7.0,0.4,0,False,False,3,11,4.6,40-60,4-8,"(5.4, 7.2]"
48,Male,Education,4.2,TikTok,69,5.3,3.4,2.5,5.0,6.3,0.1,2,False,True,0,8,2.3,40-60,4-8,"(3.6, 5.4]"
54,Male,Health,6.3,TikTok,58,5.9,3.0,2.8,2.0,5.3,0.0,0,False,False,3,6,4.4,40-60,4-8,"(5.4, 7.2]"
23,Male,Finance,2.6,Twitter,63,6.3,5.7,4.6,9.0,7.5,0.6,0,True,True,2,5,4.5,20-40,0-4,"(1.8, 3.6]"
58,Male,Finance,5.0,Facebook,62,6.5,6.1,6.3,1.0,6.4,0.5,4,False,False,3,12,7.7,40-60,4-8,"(3.6, 5.4]"
32,Female,IT,3.6,TikTok,35,8.4,6.5,5.8,1.0,5.3,1.0,6,False,False,2,4,5.4,20-40,0-4,"(1.8, 3.6]"
59,Male,Student,1.4,Twitter,52,7.5,7.2,6.7,2.0,5.5,1.7,4,True,False,1,18,8.6,40-60,0-4,"(-0.018, 1.8]"
43,Male,IT,4.5,Instagram,63,8.3,3.0,2.3,8.0,5.8,0.0,0,False,False,0,11,2.8,40-60,4-8,"(3.6, 5.4]"
29,Male,Education,5.1,TikTok,44,2.8,7.8,6.4,3.0,7.6,2.1,2,True,False,1,2,2.9,20-40,4-8,"(3.6, 5.4]"
58,Female,IT,3.1,Twitter,52,7.1,2.8,2.6,1.0,7.3,1.6,6,True,False,4,26,2.9,40-60,0-4,"(1.8, 3.6]"
64,Female,Health,2.9,Instagram,67,4.0,4.6,4.6,1.0,7.1,0.0,7,False,False,1,5,5.2,60-80,0-4,"(1.8, 3.6]"
31,Male,IT,5.3,Telegram,60,6.5,9.0,7.6,9.0,5.2,0.4,3,False,False,1,22,7.9,20-40,4-8,"(3.6, 5.4]"
18,Female,Health,0.9,Twitter,45,9.2,4.1,4.0,5.0,6.0,0.8,2,False,False,1,0,3.3,0-20,0-4,"(-0.018, 1.8]"
34,Female,Finance,1.7,Facebook,45,10.8,6.1,6.0,1.0,6.9,1.1,9,False,True,3,22,4.4,20-40,0-4,"(-0.018, 1.8]"
50,Female,Unemployed,2.2,Instagram,51,5.8,7.5,5.8,10.0,4.7,1.6,2,False,False,1,27,4.9,40-60,0-4,"(1.8, 3.6]"
46,Female,Health,2.3,Instagram,65,10.5,6.4,5.6,4.0,8.7,1.1,3,False,False,0,15,5.5,40-60,0-4,"(1.8, 3.6]"
62,Female,Unemployed,0.7,Twitter,63,8.7,8.2,7.4,2.0,8.4,0.8,8,False,False,3,3,7.6,60-80,0-4,"(-0.018, 1.8]"
48,Male,Education,1.0,Twitter,56,6.6,4.4,3.8,2.0,7.0,0.7,10,False,False,1,29,3.4,40-60,0-4,"(-0.018, 1.8]"
25,Male,IT,4.5,Facebook,66,7.1,3.5,3.2,2.0,8.2,0.3,3,False,False,3,23,1.9,20-40,4-8,"(3.6, 5.4]"
47,Female,Education,2.2,Instagram,51,4.2,5.4,4.9,5.0,5.0,0.0,5,True,False,2,19,3.6,40-60,0-4,"(1.8, 3.6]"
30,Female,Health,0.0,Telegram,63,4.8,5.9,5.7,3.0,8.3,1.4,5,False,False,6,0,6.1,20-40,,"(-0.018, 1.8]"
33,Female,Health,3.2,TikTok,75,6.7,3.5,2.6,4.0,6.6,1.6,8,False,False,0,2,1.9,20-40,0-4,"(1.8, 3.6]"
19,Male,Health,4.3,Facebook,64,5.3,3.5,2.7,4.0,7.7,0.4,10,False,False,2,23,2.3,0-20,4-8,"(3.6, 5.4]"
62,Male,Health,4.5,Instagram,73,6.0,8.9,8.3,1.0,7.0,1.0,10,False,False,2,7,9.1,60-80,4-8,"(3.6, 5.4]"
35,Female,Health,6.9,Facebook,63,6.9,6.6,7.2,6.0,6.2,1.5,6,False,False,3,23,6.5,20-40,4-8,"(5.4, 7.2]"
52,Male,IT,2.3,Twitter,53,3.7,3.2,3.3,6.0,4.5,1.1,2,False,False,1,24,3.9,40-60,0-4,"(1.8, 3.6]"
62,Female,Student,2.2,TikTok,54,11.0,7.2,6.0,6.0,5.1,0.7,6,True,False,3,25,6.1,60-80,0-4,"(1.8, 3.6]"
36,Female,Education,4.3,TikTok,63,3.8,6.0,6.0,8.0,5.7,1.0,10,True,False,4,17,5.7,20-40,4-8,"(3.6, 5.4]"
30,Male,Finance,3.1,Facebook,56,7.3,7.2,6.0,10.0,7.4,1.5,9,False,False,0,14,6.4,20-40,0-4,"(1.8, 3.6]"
21,Female,Finance,2.6,Telegram,61,6.3,2.5,1.5,3.0,7.4,0.3,4,False,False,2,7,0.5,20-40,0-4,"(1.8, 3.6]"
36,Female,Education,3.1,Telegram,70,6.5,5.6,4.8,3.0,8.0,0.2,4,True,False,4,0,2.9,20-40,0-4,"(1.8, 3.6]"
42,Male,IT,4.0,Facebook,57,5.7,4.6,5.5,7.0,3.8,0.2,10,True,False,3,9,5.4,40-60,0-4,"(3.6, 5.4]"
55,Female,Education,4.3,TikTok,43,10.4,3.6,2.2,5.0,6.3,0.9,10,True,False,1,31,2.5,40-60,4-8,"(3.6, 5.4]"
48,Female,Health,3.3,Twitter,60,6.6,6.2,5.7,4.0,6.4,0.9,6,False,False,2,20,5.1,40-60,0-4,"(1.8, 3.6]"
53,Male,Student,0.0,Twitter,60,10.2,5.6,5.6,4.0,7.5,1.6,3,False,False,2,25,4.8,40-60,,"(-0.018, 1.8]"
21,Male,Education,3.9,Twitter,64,2.6,6.3,3.9,4.0,6.1,0.6,10,False,False,2,30,4.5,20-40,0-4,"(3.6, 5.4]"
56,Male,Unemployed,0.0,Twitter,68,10.1,7.0,5.3,5.0,4.6,0.9,0,False,True,1,29,4.9,40-60,,"(-0.018, 1.8]"
24,Female,IT,1.9,Instagram,68,6.0,4.4,3.0,5.0,6.7,1.1,8,True,False,5,30,2.8,20-40,0-4,"(1.8, 3.6]"
33,Male,Health,2.1,Instagram,49,7.3,3.2,4.0,6.0,9.7,0.5,3,True,True,3,11,6.4,20-40,0-4,"(1.8, 3.6]"
65,Male,Education,1.9,TikTok,54,7.2,3.2,2.6,4.0,4.7,1.0,7,True,False,1,4,2.6,60-80,0-4,"(1.8, 3.6]"
22,Male,Education,4.7,Instagram,63,0.8,3.2,2.7,2.0,6.1,0.0,5,False,False,2,13,2.0,20-40,4-8,"(3.6, 5.4]"
64,Male,Health,1.4,Twitter,60,6.7,4.8,3.8,4.0,6.7,0.0,9,False,True,2,5,4.1,60-80,0-4,"(-0.018, 1.8]"
40,Male,IT,5.9,Instagram,62,6.4,6.7,6.0,6.0,6.0,0.2,9,True,False,4,4,6.3,20-40,4-8,"(5.4, 7.2]"
53,Female,Student,1.0,TikTok,78,4.8,2.2,1.2,2.0,5.9,0.7,6,True,True,3,27,1.1,40-60,0-4,"(-0.018, 1.8]"
49,Female,Student,5.0,TikTok,54,7.2,2.8,4.4,6.0,6.5,2.5,9,True,False,2,14,3.4,40-60,4-8,"(3.6, 5.4]"
41,Female,Health,7.3,TikTok,52,6.0,3.5,4.3,3.0,6.3,2.3,4,False,False,2,17,3.7,40-60,4-8,"(7.2, 9.0]"
42,Female,Finance,0.6,Instagram,75,6.2,4.0,7.0,10.0,5.6,1.1,10,False,True,2,17,5.4,40-60,0-4,"(-0.018, 1.8]"
62,Female,IT,2.2,Telegram,64,7.3,4.6,4.2,3.0,6.3,1.7,5,False,False,2,6,5.2,60-80,0-4,"(1.8, 3.6]"
45,Male,Finance,3.0,Facebook,67,7.4,5.2,4.6,6.0,6.9,1.2,10,True,True,2,30,5.1,40-60,0-4,"(1.8, 3.6]"
36,Female,Unemployed,3.8,TikTok,49,8.4,3.7,2.9,10.0,5.7,1.6,8,False,False,4,9,1.6,20-40,0-4,"(3.6, 5.4]"
24,Male,Finance,2.9,Telegram,46,9.2,3.1,2.5,7.0,3.7,0.6,9,False,False,1,25,3.1,20-40,0-4,"(1.8, 3.6]"
61,Male,Finance,3.2,Facebook,66,6.8,3.3,3.5,3.0,6.0,0.9,3,False,False,4,30,4.7,60-80,0-4,"(1.8, 3.6]"
58,Male,IT,3.6,Facebook,59,6.3,5.7,4.6,7.0,7.0,1.2,5,False,False,3,24,3.3,40-60,0-4,"(1.8, 3.6]"
34,Male,Finance,1.4,Instagram,58,9.3,6.8,5.9,7.0,6.3,0.8,2,False,False,1,21,4.6,20-40,0-4,"(-0.018, 1.8]"
19,Male,Health,3.1,TikTok,53,4.7,3.6,2.9,5.0,5.9,1.1,4,False,False,2,18,3.8,0-20,0-4,"(1.8, 3.6]"
33,Male,Education,4.8,Telegram,57,5.0,8.8,8.2,9.0,6.1,1.9,5,True,False,1,21,7.6,20-40,4-8,"(3.6, 5.4]"
56,Female,Health,4.3,Facebook,55,5.1,7.4,6.7,10.0,6.1,1.2,1,False,False,1,9,8.3,40-60,4-8,"(3.6, 5.4]"
35,Female,Education,5.9,TikTok,59,8.0,4.4,4.3,8.0,6.1,0.0,5,False,False,2,3,4.4,20-40,4-8,"(5.4, 7.2]"
56,Male,Student,1.4,Instagram,73,5.0,5.8,5.6,5.0,10.0,0.6,10,True,False,4,6,7.8,40-60,0-4,"(-0.018, 1.8]"
18,Other,Finance,5.5,Telegram,59,7.1,4.2,4.0,6.0,7.8,1.0,9,True,False,0,26,1.0,0-20,4-8,"(5.4, 7.2]"
20,Female,Student,5.6,Instagram,48,6.6,3.2,2.9,9.0,6.9,1.2,8,False,False,1,16,1.7,0-20,4-8,"(5.4, 7.2]"
38,Female,Student,2.0,Twitter,60,10.5,4.0,3.4,8.0,7.0,1.8,7,False,True,2,23,2.4,20-40,0-4,"(1.8, 3.6]"
47,Female,IT,3.1,Instagram,54,6.5,7.3,5.5,8.0,7.2,1.1,3,False,False,2,25,5.9,40-60,0-4,"(1.8, 3.6]"
28,Male,Finance,0.2,Telegram,71,5.8,8.9,7.6,4.0,6.0,1.0,4,True,True,2,16,6.8,20-40,0-4,"(-0.018, 1.8]"
39,Other,Student,1.9,Twitter,52,5.7,7.0,6.8,6.0,6.0,1.3,7,False,False,2,19,7.0,20-40,0-4,"(1.8, 3.6]"
64,Female,Education,2.0,Twitter,62,5.2,3.8,4.7,6.0,5.1,1.1,2,True,False,2,6,3.7,60-80,0-4,"(1.8, 3.6]"
42,Male,Education,3.4,Facebook,48,9.8,3.1,2.6,8.0,6.3,1.1,7,False,False,1,22,2.5,40-60,0-4,"(1.8, 3.6]"
20,Male,Unemployed,0.8,Telegram,57,8.8,2.1,1.4,1.0,6.2,1.5,6,False,False,3,30,2.0,0-20,0-4,"(-0.018, 1.8]"
47,Male,IT,1.2,Instagram,57,6.0,2.4,1.4,8.0,7.1,2.1,4,False,True,4,26,0.9,40-60,0-4,"(-0.018, 1.8]"
41,Female,Student,1.9,Telegram,50,7.4,5.7,5.8,2.0,6.0,2.0,7,False,True,4,22,7.0,40-60,0-4,"(1.8, 3.6]"
62,Male,Student,0.5,TikTok,49,8.0,7.9,7.5,4.0,6.1,2.1,10,False,False,1,27,7.9,60-80,0-4,"(-0.018, 1.8]"
53,Female,Student,1.4,Instagram,58,7.4,3.1,2.3,6.0,4.6,1.1,3,False,False,4,7,2.1,40-60,0-4,"(-0.018, 1.8]"
40,Female,Unemployed,6.6,Telegram,55,8.9,3.3,2.3,6.0,8.1,0.2,2,False,False,1,11,1.8,20-40,4-8,"(5.4, 7.2]"
25,Male,Unemployed,1.7,Twitter,52,8.8,9.0,7.5,10.0,3.3,1.3,4,True,False,1,21,8.1,20-40,0-4,"(-0.018, 1.8]"
21,Female,IT,5.5,Instagram,41,3.5,7.7,6.8,1.0,6.0,0.8,2,False,False,1,12,7.7,20-40,4-8,"(5.4, 7.2]"
56,Female,Finance,3.6,TikTok,59,5.9,2.3,2.0,4.0,4.8,0.4,4,False,True,1,22,2.5,40-60,0-4,"(1.8, 3.6]"
60,Male,Student,4.0,Twitter,59,5.7,4.8,4.6,5.0,9.2,1.0,9,True,False,1,12,5.0,40-60,0-4,"(3.6, 5.4]"
48,Female,Unemployed,2.4,Facebook,50,7.6,7.7,6.4,5.0,4.8,1.6,4,False,False,2,23,6.1,40-60,0-4,"(1.8, 3.6]"
46,Female,Student,0.5,Instagram,61,7.3,2.6,1.5,3.0,6.9,0.5,3,False,False,3,7,2.8,40-60,0-4,"(-0.018, 1.8]"
53,Female,Health,6.5,TikTok,59,7.9,5.4,5.0,2.0,5.6,1.3,10,False,False,1,13,5.0,40-60,4-8,"(5.4, 7.2]"
30,Female,Education,1.0,TikTok,65,6.4,7.2,6.3,6.0,6.8,0.6,9,True,False,1,7,6.9,20-40,0-4,"(-0.018, 1.8]"
58,Male,Unemployed,3.5,TikTok,73,12.0,4.4,4.2,4.0,5.4,1.1,7,False,True,3,27,5.1,40-60,0-4,"(1.8, 3.6]"
26,Male,Finance,3.8,Telegram,74,7.7,5.3,4.7,6.0,3.9,1.5,5,True,False,1,9,4.2,20-40,0-4,"(3.6, 5.4]"
38,Other,Finance,0.0,TikTok,59,4.2,6.6,5.5,1.0,3.5,0.8,5,False,False,5,3,6.5,20-40,,"(-0.018, 1.8]"
20,Female,Finance,0.6,TikTok,71,9.7,2.6,2.1,4.0,4.3,0.0,6,True,False,0,26,2.8,0-20,0-4,"(-0.018, 1.8]"
42,Male,Student,4.2,Instagram,54,7.5,5.4,5.0,5.0,6.4,0.7,10,True,False,3,28,5.0,40-60,4-8,"(3.6, 5.4]"
42,Female,Health,3.8,Twitter,62,8.3,8.8,8.4,4.0,5.9,1.0,9,False,False,1,27,8.9,40-60,0-4,"(3.6, 5.4]"
29,Female,Finance,3.1,Instagram,51,9.5,7.8,6.9,1.0,6.7,2.1,10,False,False,4,16,5.9,20-40,0-4,"(1.8, 3.6]"
46,Male,IT,4.3,Facebook,61,4.1,3.5,3.2,6.0,6.7,2.1,3,True,False,1,6,4.9,40-60,4-8,"(3.6, 5.4]"
28,Female,IT,2.9,Telegram,65,2.5,8.8,7.9,10.0,7.4,1.5,1,False,False,5,10,7.4,20-40,0-4,"(1.8, 3.6]"
28,Male,Unemployed,1.4,Twitter,57,7.1,6.8,6.0,9.0,8.0,2.2,9,True,False,1,12,6.1,20-40,0-4,"(-0.018, 1.8]"
43,Female,Education,0.7,Facebook,59,10.6,3.4,2.3,7.0,6.7,0.6,10,False,False,2,12,1.1,40-60,0-4,"(-0.018, 1.8]"
31,Male,Health,0.0,Twitter,60,7.8,2.6,2.4,6.0,5.4,0.7,4,False,True,3,30,1.9,20-40,,"(-0.018, 1.8]"
33,Male,Finance,1.8,TikTok,70,7.0,4.2,3.9,8.0,9.3,0.8,3,False,False,3,9,4.9,20-40,0-4,"(-0.018, 1.8]"
27,Female,Health,4.9,Telegram,62,5.5,4.6,4.1,6.0,5.9,1.8,1,False,False,0,9,3.6,20-40,4-8,"(3.6, 5.4]"
48,Female,IT,4.5,Instagram,71,5.2,5.0,4.5,4.0,6.7,0.5,10,False,True,2,23,3.5,40-60,4-8,"(3.6, 5.4]"
48,Female,Unemployed,3.9,Facebook,57,9.1,2.7,3.0,3.0,4.6,0.2,8,True,False,0,7,2.8,40-60,0-4,"(3.6, 5.4]"
53,Male,Finance,6.8,Instagram,48,6.8,2.1,2.6,6.0,9.2,0.6,3,True,True,1,20,3.5,40-60,4-8,"(5.4, 7.2]"
27,Female,Student,3.4,TikTok,62,6.7,4.3,4.0,9.0,5.9,1.0,2,False,False,2,24,4.1,20-40,0-4,"(1.8, 3.6]"
43,Male,IT,2.9,TikTok,71,6.1,4.7,4.7,2.0,8.4,1.3,3,False,True,4,15,4.7,40-60,0-4,"(1.8, 3.6]"
37,Female,Education,5.9,Twitter,57,7.1,7.2,7.6,4.0,5.8,2.1,6,False,False,4,3,8.0,20-40,4-8,"(5.4, 7.2]"
61,Female,Finance,4.1,Telegram,48,6.8,8.0,7.1,7.0,7.1,1.2,2,False,False,3,25,6.2,60-80,4-8,"(3.6, 5.4]"
26,Male,Education,3.0,Twitter,58,9.0,3.7,2.7,1.0,8.3,1.7,2,False,False,2,10,2.6,20-40,0-4,"(1.8, 3.6]"
32,Male,Unemployed,4.2,Telegram,57,5.6,7.2,4.2,9.0,8.4,0.0,5,True,False,0,5,5.8,20-40,4-8,"(3.6, 5.4]"
26,Other,Health,4.3,TikTok,70,8.9,4.9,5.7,7.0,6.6,0.4,3,True,False,1,21,4.1,20-40,4-8,"(3.6, 5.4]"
24,Other,Education,2.6,Instagram,68,3.4,2.6,2.2,2.0,9.1,1.4,6,False,False,0,10,2.4,20-40,0-4,"(1.8, 3.6]"
43,Female,Education,0.9,Instagram,67,0.6,3.3,2.8,10.0,5.1,1.8,1,False,False,1,26,2.9,40-60,0-4,"(-0.018, 1.8]"
41,Female,Student,2.7,Instagram,57,6.1,3.1,3.4,9.0,6.2,1.0,1,False,False,2,14,3.4,40-60,0-4,"(1.8, 3.6]"
29,Female,Education,8.0,Facebook,65,8.4,7.2,6.3,7.0,6.0,0.3,9,False,False,3,21,5.7,20-40,4-8,"(7.2, 9.0]"
37,Male,Student,7.3,Twitter,72,4.5,8.4,7.8,5.0,5.4,0.0,1,False,False,2,7,5.5,20-40,4-8,"(7.2, 9.0]"
31,Male,Education,2.0,TikTok,63,6.7,2.2,1.9,2.0,5.7,1.4,6,True,False,2,7,2.0,20-40,0-4,"(1.8, 3.6]"
39,Male,Student,2.2,Instagram,66,9.1,4.7,3.6,4.0,7.0,0.5,5,False,True,2,15,3.8,20-40,0-4,"(1.8, 3.6]"
33,Male,IT,3.5,TikTok,61,8.7,4.0,3.9,10.0,5.4,1.6,6,False,False,0,0,5.7,20-40,0-4,"(1.8, 3.6]"
46,Male,Student,5.0,Twitter,68,10.4,3.1,5.2,5.0,8.5,0.6,10,False,True,2,23,3.8,40-60,4-8,"(3.6, 5.4]"
49,Male,IT,6.5,Facebook,43,7.8,2.3,2.2,6.0,6.5,0.3,4,True,False,2,20,1.9,40-60,4-8,"(5.4, 7.2]"
36,Female,IT,3.0,TikTok,63,6.1,8.0,6.9,3.0,5.1,0.2,3,True,False,0,8,7.8,20-40,0-4,"(1.8, 3.6]"
52,Female,Unemployed,2.5,TikTok,70,4.9,7.0,5.8,3.0,6.4,0.0,8,True,False,1,18,6.2,40-60,0-4,"(1.8, 3.6]"
60,Female,Finance,0.7,Telegram,67,6.9,7.7,7.0,3.0,6.8,0.4,7,True,True,2,5,6.2,40-60,0-4,"(-0.018, 1.8]"
49,Male,IT,6.8,Twitter,52,7.3,7.2,7.5,8.0,7.1,0.9,3,False,False,3,20,5.5,40-60,4-8,"(5.4, 7.2]"
37,Male,Finance,2.9,Facebook,70,6.4,4.3,5.1,1.0,5.1,1.3,10,False,False,4,18,7.2,20-40,0-4,"(1.8, 3.6]"
57,Female,Student,3.8,Facebook,66,5.7,8.3,7.9,7.0,8.3,1.4,9,True,False,3,9,8.8,40-60,0-4,"(3.6, 5.4]"
37,Male,Unemployed,4.5,Facebook,62,9.0,7.3,6.2,3.0,6.0,0.2,3,True,True,1,23,5.1,20-40,4-8,"(3.6, 5.4]"
25,Male,Health,3.2,TikTok,66,3.5,2.1,1.7,4.0,9.1,1.3,6,False,True,5,7,3.2,20-40,0-4,"(1.8, 3.6]"
52,Female,Finance,2.3,Facebook,59,3.3,7.4,7.1,5.0,6.3,0.2,10,True,False,2,17,6.5,40-60,0-4,"(1.8, 3.6]"
59,Male,Unemployed,2.8,Facebook,65,5.3,7.2,1.4,2.0,6.5,0.0,10,False,True,0,31,1.5,40-60,0-4,"(1.8, 3.6]"
30,Female,Health,3.7,Twitter,57,8.0,7.0,6.7,6.0,6.8,1.8,1,False,False,4,12,6.8,20-40,0-4,"(3.6, 5.4]"
58,Female,Unemployed,4.7,Telegram,65,8.4,3.1,2.6,4.0,6.8,1.3,0,False,True,1,10,2.3,40-60,4-8,"(3.6, 5.4]"
23,Male,Student,0.0,Twitter,44,7.8,3.7,3.2,1.0,6.3,0.9,4,True,False,2,20,3.7,20-40,,"(-0.018, 1.8]"
